id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license,price_text
452,aic_452.jpg,Head of a Man,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/cdcd567f-3509-9d50-b2c3-3b88fb21f3c0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/452,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
453,aic_453.jpg,Figurine of a Woman,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d0c4eca6-4187-96d7-f7b6-19f83db7eaff/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/453,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
454,aic_454.jpg,Statuette of a Seated Girl,Ancient Greek,-330.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/38ea638d-c8f7-f916-da08-ac7730b6ed5a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/454,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['statuette', 'earthenware', 'ceramics', 'sculpture', 'ancient art']","['hellenistic', 'attic']","['statuette', 'terracotta', 'molding', 'hellenistic', 'youth', 'earthenware', 'inorganic material', 'forming', 'attic', 'ceramics', 'sculpture', 'ancient art', 'Greek']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
581,aic_581.jpg,Fan,Benjamin West,1775.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/e71a6cfa-1d27-3810-d976-b5b17638974e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/581,Gift of the Antiquarian Society,Textiles,"['costume accessory - folding fan', 'fan - paper', 'textile', 'costume']",['18th Century'],"['costume accessory - folding fan', 'paper (fiber product)', 'cupids', 'painting', '18th Century', 'fan - paper', 'textile', 'costume', 'mythological figures', 'goddesses', 'women', 'gold leaf', 'ivory', 'metal', 'mother of pearl', 'paint', 'carving']",['Textiles'],unknown,Estimate: $3.4M
593,aic_593.jpg,Pair of Earrings,Ancient Roman,1.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/aea0849c-ebb2-ec77-ee07-144aab851a14/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/593,Gift of Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['ear ornament', 'gold', 'metal', 'jewelry', 'ancient art', 'costume']","['greco-roman (egyptian)', 'ancient']","['ear ornament', 'glass', 'greco-roman (egyptian)', 'gold', 'metal', 'jewelry', 'ancient art', 'beauty', 'rituals', 'ancient', 'costume']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
595,aic_595.jpg,Openwork Ring,Ancient Roman,1.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/78e91f32-0be2-6822-bd5a-fb0b0a8a7073/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/595,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['gold', 'metal', 'jewelry', 'ancient art', 'costume']","['greco-roman (egyptian)', 'ancient']","['gold', 'gold', 'greco-roman (egyptian)', 'metal', 'jewelry', 'ancient art', 'beauty', 'rituals', 'ancient', 'costume']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
601,aic_601.jpg,Panel (From Woman's Trousers),,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1d4e0ea7-92eb-092b-b81f-8790298cbf01/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/601,Gift of Charles L. Hutchinson,Textiles,"['textile', 'needlework (visual works)', 'costume']",[],"['textile', 'needlework (visual works)', 'costume']",['Textiles'],unknown,Estimate: $3.4M
615,aic_615.jpg,Pyxis (Container for Personal Objects),Euaion Painter,-450.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1d7a0a68-49a2-66b8-bae9-ffd40e91858a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/615,Gift of Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['vessel', 'ancient art']",['red-figure'],"['vessel', 'terracotta', 'ancient art', 'red-figure']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
616,aic_616.jpg,Pyxis (Container for Personal Objects),Ancient Greek,-430.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/aeb6ae53-78e6-b76d-1993-dd108da55710/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/616,Gift of Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['vessel', 'ancient art']","['greek', 'attic', 'ancient', 'red-figure']","['vessel', 'terracotta', 'greek', 'attic', 'ancient art', 'beauty', 'rituals', 'ancient', 'red-figure']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
628,aic_628.jpg,Scarab Amulet,Ancient Egyptian,-332.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f080837c-5d78-0fa6-1ada-b1d9a4f21378/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/628,"Gift of Henry H. Getty, Charles L. Hutchinson, and Norman W. Harris",Arts of Africa,"['scarab', 'stone', 'jewelry', 'amulet', 'ancient art', 'costume']","['ptolemaic', 'greco-roman (egyptian)', 'ancient', 'egyptian']","['hematite', 'scarab beetle', 'ptolemaic', 'scarab', 'carving', 'stone', 'jewelry', 'greco-roman (egyptian)', 'amulet', 'ancient art', 'costume', 'insects', 'ancient', 'egyptian']",['Arts of Africa'],unknown,Estimate: $3.4M
671,aic_671.jpg,Bust of Seleucus Nicator of Syria,Sabatino de Angelis,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/334bed08-2b18-4fe8-6e69-031e4c9e40aa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/671,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)']","['bronze', 'ptolemaic', 'greco-roman (egyptian)', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
675,aic_675.jpg,Bust of Scipio Africanus,Ancient Greek,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f45cd3fb-535a-e9e6-eb43-0f3593bacdcd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/675,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']",[],"['bronze', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
678,aic_678.jpg,Bust of Sulla,,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d0189e51-6c31-07af-d2be-ddc18abecfaa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/678,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']",[],"['bronze', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
679,aic_679.jpg,Bust of Heraclitus,Ancient Greek,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/60382a06-5cb8-7333-2f9b-f119d064e084/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/679,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']",[],"['bronze', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
719,aic_719.jpg,A Burgher of Calais (Jean d'Aire),Auguste Rodin,1889.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d0a72b06-f1ee-4464-d58c-5e39bc0534b3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/719,Gift of Mrs. Addie M. Hall Ellis,Painting and Sculpture of Europe,"['large scale', 'sculpture']",['Post-Impressionism'],"['large scale', 'plaster', 'Post-Impressionism', 'men', 'coating (material)', 'sculpture', 'portraits']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.4M
776,aic_776.jpg,Portrait of a Woman,Karl Koepping,1868.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/277b6335-5498-513b-69b8-d766c7781e17/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/776,Gift of Charles Sedelmeyer,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
807,aic_807.jpg,Necklace with Pendant,Ancient Roman,101.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/52bacfeb-ef40-05ae-1f0d-dd3bbf320570/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/807,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['pendant (jewelry)', 'gold', 'metal', 'jewelry', 'ancient art', 'costume']","['roman period (egyptian)', 'ancient']","['pendant (jewelry)', 'gold', 'roman period (egyptian)', 'gold', 'metal', 'jewelry', 'ancient art', 'beauty', 'rituals', 'ancient', 'costume']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
809,aic_809.jpg,Earring with Dolphin Head Finial,Ancient Greek,-300.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/6ffd5983-4180-9940-9b61-2cbd431766eb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/809,"Gift of Henry H. Getty, Charles L. Hutchinson, and Robert H. Fleming",Arts of the Ancient Mediterranean and Byzantium,"['ear ornament', 'gold', 'metal', 'jewelry', 'ancient art', 'costume']","['hellenistic', 'greco-roman', 'greco-roman (egyptian)']","['ear ornament', 'glass', 'hellenistic', 'gold', 'sardonyx', 'onyx', 'chalcedony', 'greco-roman', 'greco-roman (egyptian)', 'metal', 'jewelry', 'ancient art', 'costume']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
819,aic_819.jpg,Abdiel,Horatio Greenough,1838.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/0f402a40-9f71-ba6f-53a7-18b24215167d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/819,Gift of Elizabeth G. H. Bartol,Arts of the Americas,"['sculpture', 'american arts']",[],"['sculpture', 'marble', 'men', 'helmets', 'metamorphic rock', 'rock', 'inorganic material', 'american arts', 'soldiers', 'mythology', 'people', 'portraits']",['Arts of the Americas'],unknown,Estimate: $3.4M
845,aic_845.jpg,Fragment of a Necklace,Ancient Roman,201.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/051007c3-2ef5-64bf-f7dc-71b123d75e4d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/845,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['necklace', 'gold', 'fragment', 'metal', 'jewelry', 'ancient art', 'costume']","['greco-roman (egyptian)', 'ancient']","['necklace', 'gold', 'greco-roman (egyptian)', 'gold', 'fragment', 'metal', 'jewelry', 'ancient art', 'beauty', 'rituals', 'ancient', 'costume']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
862,aic_862.jpg,Portrait of an Artist,Follower of Frans Hals,1644.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/c95d58bf-fe9e-e5bb-2c71-ab8bad984759/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/862,Hutchinson Colln. Gift of Charles L. Hutchinson,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'Century of Progress', 'painting', 'european painting', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown,Estimate: $3.8M
864,aic_864.jpg,Portrait of a Man with a Pink,Quentin Massys,1504.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f731615e-ee25-f8e5-b957-69635e1e2d60/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/864,Gift of John J. Glessner,Painting and Sculpture of Europe,"['oil on panel', 'painting', 'european painting']",[],"['oil on panel', 'Century of Progress', 'painting', 'european painting', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown,Estimate: $3.4M
886,aic_886.jpg,Three Little Girls,Narcisse Virgile Diaz de la Peña,1865.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/8b526140-7667-b1df-97bb-2d0f6e1be095/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/886,Henry Field Memorial Collection,Painting and Sculpture of Europe,"['oil on panel', 'painting', 'european painting']",[],"['oil on panel', 'painting', 'european painting']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.4M
887,aic_887.jpg,Landscape with Figures,Narcisse Virgile Diaz de la Peña,1865.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ad3280c6-611a-c136-29b8-8f303a02f416/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/887,Henry Field Memorial Collection,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'european painting']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.4M
895,aic_895.jpg,Man with Lance Riding through the Snow,Adolphe Schreyer,1875.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/fa96ef54-c3b1-8f4d-390a-219f7bc64c4a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/895,Henry Field Memorial Collection,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'european painting']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.8M
897,aic_897.jpg,Pasture in Normandy,Constant Troyon,1852.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/5ae91cbf-66c5-cf9b-f355-629e458cb063/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/897,Henry Field Memorial Collection,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'european painting']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.4M
926,aic_926.jpg,Bracelet,Islamic,1301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/b8bb0efd-acde-b063-a5b2-b39bd1da4e00/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/926,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of Africa,"['glass', 'jewelry', 'ancient art', 'costume']",['greco-roman (egyptian)'],"['glass', 'greco-roman (egyptian)', 'jewelry', 'ancient art', 'costume']",['Arts of Africa'],unknown,Estimate: $3.4M
935,aic_935.jpg,Bracelet,Islamic,1301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/e6254795-d975-7ac5-3269-a3b09d2a6e00/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/935,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of Africa,"['glass', 'jewelry', 'ancient art', 'costume']",['greco-roman (egyptian)'],"['glass', 'greco-roman (egyptian)', 'jewelry', 'ancient art', 'costume']",['Arts of Africa'],unknown,Estimate: $3.4M
936,aic_936.jpg,Bracelet,Islamic,1301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/b32d62e3-0b23-f470-dd8d-bbab4d60ea9a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/936,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of Africa,"['glass', 'jewelry', 'ancient art', 'costume']",['greco-roman (egyptian)'],"['glass', 'greco-roman (egyptian)', 'glass', 'jewelry', 'ancient art', 'costume']",['Arts of Africa'],unknown,Estimate: $3.4M
939,aic_939.jpg,Bracelet,Islamic,1301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/6f032513-fb12-bb36-662c-cac275704ab4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/939,Gift of Henry H. Getty and Charles L. Hutchinson,Arts of Africa,"['glass', 'jewelry', 'ancient art', 'costume']",['greco-roman (egyptian)'],"['glass', 'greco-roman (egyptian)', 'jewelry', 'ancient art', 'costume']",['Arts of Africa'],unknown,Estimate: $3.4M
1601,aic_1601.jpg,"Panel (Judith with the head of Holofernes, Possbily from an Altar Frontal)",,1580.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/29ca142c-9294-b70b-c443-86b3877f02f9/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1601,Gift of Martin A. Ryerson,Textiles,"['textile', 'needlework (visual works)']",[],"['linen (material)', 'embroidering', 'textile', 'needlework (visual works)', 'gilt-metal-strip-wrapped linen', 'silk (fiber)', 'couching (embroidering)', 'plain weaving']",['Textiles'],unknown,Estimate: $3.4M
1690,aic_1690.jpg,Qur'an,Islamic,1811.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f5673175-c887-2b52-9de6-5641ad24a053/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1690,Gift of Mrs. H. O. Stone to Antiquarian Society,Arts of Asia,"['manuscript', 'asian art', 'book']",['Islamic (culture or style)'],"['manuscript', 'parchment', 'calligraphy', 'Islamic (culture or style)', 'asian art', 'book', 'leather', 'ink', 'paper (fiber product)']",['Arts of Asia'],unknown,Estimate: $3.4M
1833,aic_1833.jpg,Roundel,Coptic,601.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f8721fec-ffd4-0018-617e-d8b951ab3f35/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1833,Gift of Mrs. H. O. Stone to the Antiquarian Society,Textiles,"['textile', 'weaving']","['roman period (egyptian)', 'byzantine', 'european']","['roman period (egyptian)', 'wool (textile)', 'slit tapestry weaving', 'textile', 'weaving', 'byzantine', 'european', 'linen (material)']",['Textiles'],unknown,Estimate: $3.4M
1834,aic_1834.jpg,Border,,301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d4e06812-6bb2-63c1-43c9-bc21da19328d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1834,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['greco-roman (egyptian)'],"['greco-roman (egyptian)', 'wool (textile)', 'tapestry weaving', 'textile', 'weaving', 'linen (material)']",['Textiles'],unknown,Estimate: $3.4M
1836,aic_1836.jpg,Border,,401.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/bee546d4-4c94-7733-fa2a-878a6e216861/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1836,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['greco-roman (egyptian)'],"['greco-roman (egyptian)', 'slit tapestry weaving', 'wool (textile)', 'textile', 'weaving', 'linen (material)']",['Textiles'],unknown,Estimate: $3.4M
1837,aic_1837.jpg,Border,Coptic,401.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/caa8205a-b62d-e0f8-c4e1-a46272cf0a1e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1837,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'slit tapestry weaving', 'linen (material)', 'textile', 'weaving', 'wool (textile)']",['Textiles'],unknown,Estimate: $3.4M
1838,aic_1838.jpg,Border,Coptic,301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/cbe02a56-09b1-7aa8-1ad3-b6271c552a53/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1838,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'linen (material)', 'slit tapestry weaving', 'textile', 'weaving', 'wool (textile)']",['Textiles'],unknown,Estimate: $3.4M
1839,aic_1839.jpg,Fragment (from a Tunic),Coptic,401.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/fc0f8066-4745-9d9b-6330-735e5b8e6dbc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1839,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'slit tapestry weaving', 'linen (material)', 'textile', 'weaving', 'wool (textile)']",['Textiles'],unknown,Estimate: $3.4M
