id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license
2136,aic_2136.jpg,"Portrait of Wilhelm I, King of Prussia, Emperor of Germany (1797–1888)",François Carquillat,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a259bccb-23f7-e556-ebbe-23bdb26a4048/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2136,Gift of Katherine Wright,Textiles,"['textile', 'weaving']",[],"['textile', 'weaving', 'silk (fiber)']",['Textiles'],unknown
2139,aic_2139.jpg,"Portrait of Napoleon III (1808–1873), Emperor",Marc-Laurent Bruyas,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a9ddb585-7336-f35c-bf4c-602c9b10cd53/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2139,Gift of Katherine Wright,Textiles,"['textile', 'weaving']",[],"['textile', 'weaving', 'silk (fiber)']",['Textiles'],unknown
2158,aic_2158.jpg,Noah Smith,Ralph Earl,1798.0,aic,2,1,0,0.850,"https://www.artic.edu/iiif/2/59bf5216-383d-c2d4-912a-f8cfcbdaa55a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2158,Goodman Fund,Arts of the Americas,"['painting', 'american arts']",[],"['painting', 'oil paint (paint)', 'fashion', 'organic material', 'american arts', 'men', 'maps', 'portraits', 'people']",['Arts of the Americas'],unknown
2174,aic_2174.jpg,"Table of Bigamy, from the Summa Super Titulis Decretalium Completa",Henry of Segusio,1275.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/e67d1ada-72dc-3e57-a0ec-3c147093d5fe/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2174,Williams Fund,Prints and Drawings,"['tempera', 'manuscript', 'drawings (visual works)', 'prints and drawing']",['medieval'],"['tempera', 'medieval', 'manuscript', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
2176,aic_2176.jpg,Portrait of a Young Woman,Jacques Villon,1913.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/877cf943-91a1-ba22-63b3-b3de91ef8309/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2176,Gift of the Print and Drawing Club,Prints and Drawings,"['drypoint', 'print', 'prints and drawing']",[],"['drypoint', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
2177,aic_2177.jpg,Christ and the Woman of Samaria,Nicolas Beatrizet,1540.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/002a0277-f421-a8dd-63cf-7ef8e95ef548/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2177,William McCallin McKee Memorial Endowment,Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
2179,aic_2179.jpg,Portrait of a Man,Antonio Maria Esquivel,1843.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/371ba960-c86a-ec5b-d5aa-40b510917c4c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2179,Gift of Mrs. Chauncey McCormick,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'painting', 'european painting']",['Painting and Sculpture of Europe'],unknown
2363,aic_2363.jpg,A Physionotrace Portraitist,Christoph-Wilhelm Bock,1802.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/b1ef0ac7-c068-ab9b-d9d4-9dbe62d66c47/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2363,William McCallin McKee Memorial Endowment,Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
2446,aic_2446.jpg,"Nydia, The Blind Flower Girl of Pompeii",Randolph Rogers,1855.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d7b947ea-f027-1399-cf49-36c7bbb42339/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2446,Bequest of Mrs. Uri Balcom,Arts of the Americas,"['sculpture', 'american arts']",[],"['sculpture', 'marble', 'children', 'metamorphic rock', 'rock', 'inorganic material', 'american arts', 'fictional characters', 'The Last Days of Pompeii', 'girls', 'people', 'portraits']",['Arts of the Americas'],unknown
2473,aic_2473.jpg,Shepherd Boy,Olga Chassaing,1929.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/1c38e82f-38ed-ab34-be30-c544aac39b91/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2473,Joseph N. Eisendrath Prize Fund,Arts of the Americas,"['sculpture', 'modern and contemporary art']",[],"['sculpture', 'plaster', 'Century of Progress', 'modern and contemporary art', ""world's fairs"", ""Chicago World's Fairs""]","['Women artists', 'Arts of the Americas']",unknown
2823,aic_2823.jpg,Portrait of a Boy,Eugène Carrière,1886.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/8f385b97-9e44-4b7b-a7ce-acd9bee0a732/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2823,Gift of Mrs. Chauncey McCormick,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'painting', 'european painting']",['Painting and Sculpture of Europe'],unknown
2827,aic_2827.jpg,"The Actor Bando Shucho III as Shizuka Gozen, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1925.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/7f44063d-89ab-41a1-b1b2-d2691785d358/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2827,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia'],unknown
2837,aic_2837.jpg,Vessel in the Form of a Deer Impersonator,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/7bb0be5b-346b-eb82-bc2e-9e05cdf6e6c8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2837,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'americas', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'modeling (forming)', 'impersonation', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'ceramics', 'vessel', 'art of the americas', 'animals', 'americas', 'andes', 'sacrifice', 'deers', 'painting (image making)', 'Arts of the Americas', 'andean', 'anthropomorphic figure']","['Arts of the Americas', 'Latin American']",unknown
2852,aic_2852.jpg,Reclining Male and Female Figures,William Zorach,1930.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/6ff193d5-52fb-7c5d-27f3-bba5b343df5e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2852,Gift of Louis Pomerantz,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
2893,aic_2893.jpg,Commerce Counselor Ebenstein,Oskar Kokoschka,1908.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/513f71f2-18d3-7d99-25a3-d9d1110bf729/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2893,Joseph Winterbotham Collection,Modern Art,"['oil on canvas', 'painting', 'modern and contemporary art']",[],"['oil on canvas', 'men', 'painting', 'modern and contemporary art', 'suits', 'fashion', 'portraits', 'Joseph Winterbotham Collection']",['Modern Art'],unknown
2987,aic_2987.jpg,Head and Shoulders of Veiled Woman,Sebastiano del Piombo,1695.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d34c126e-14af-98a4-f06b-8d3c0ee06f0f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2987,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'crayons', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3029,aic_3029.jpg,Head of a Mexican Woman,Raúl Anguiano,1939.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/555fd2ff-5589-4d1f-ca38-0c519a8d456a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3029,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']",unknown
3032,aic_3032.jpg,Seated Girl with Basket,Edith Langdale,1876.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/3e89455c-e1cc-f425-0224-29bcb535e28a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3032,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'graphite', 'drawings (visual works)', 'prints and drawing']","['Prints and Drawings', 'Women artists']",unknown
3045,aic_3045.jpg,Bust Portrait of Carmelite Monk in Niche,Johannes Lanoy,1700.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/4eb82730-5fde-5fd0-f336-9cbf9dabb112/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3045,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3048,aic_3048.jpg,Young Woman Bearing Flowers,Samuel Lane,1812.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/9da18624-9f67-b58e-d0f0-3f210ecd17a4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3048,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['ink or chalk wash', 'drawings (visual works)', 'prints and drawing']",[],"['ink or chalk wash', 'paper (fiber product)', 'ink', 'wash', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3063,aic_3063.jpg,Woman Weaving,Massimo Campigli,1951.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/25b1a4bd-369b-1450-b8e3-fb6e5df18a0c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3063,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3065,aic_3065.jpg,Head of a Girl,John Carroll,1907.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/09df577b-4814-b513-6d1e-094cf09568a1/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3065,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3070,aic_3070.jpg,"Elector Frederick III of Saxony, from Speculum intellectuale felicitatis humane",Wolf Traut,1510.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/45944c93-e51d-dd15-7853-4a99717d0e51/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3070,Gift of Mr. and Mrs. Potter Palmer,Prints and Drawings,"['woodcut', 'print', 'prints and drawing']",[],"['woodcut', 'paper (fiber product)', 'woodcut (process)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3074,aic_3074.jpg,Seated Old Man with Crutch,Hans Heinrich Meyer,1780.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/417459d9-c71f-f3bb-5c0f-b1f679ebc0f4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3074,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3077,aic_3077.jpg,Portrait of Bearded Man,,1800.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/b62a4e95-1dff-7bd0-796a-b08c22217ab4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3077,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['ink or chalk wash', 'drawings (visual works)', 'prints and drawing']",[],"['ink or chalk wash', 'paper (fiber product)', 'wash', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3081,aic_3081.jpg,Three Figures,Antoni Clavé,1933.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/bcf9d034-7520-56a9-6074-de717c3efe92/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3081,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",['21st Century'],"['lithograph', 'paper (fiber product)', '21st Century', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3086,aic_3086.jpg,Two Native Girls,Miguel Covarrubias,1924.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/0a3c1bc3-d313-3813-b328-ad78b1bd84f2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3086,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']",unknown
3089,aic_3089.jpg,Bathers and a Woman Carrying a Basket,Miguel Covarrubias,1924.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f9c49dff-c518-bb6d-06ea-78826dc56ffb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3089,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']",unknown
3093,aic_3093.jpg,Man and Woman,Miguel Covarrubias,1956.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/529e646d-6b77-4021-18e1-cb3b200c0079/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3093,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']",unknown
3104,aic_3104.jpg,Bust of Soldier,Charles Parrocel,1708.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/3723f95a-7766-8005-cc8f-f1bab6999480/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3104,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'black chalk', 'chalk', 'inorganic material', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3138,aic_3138.jpg,Two Girls,Tsugouharu Foujita,1906.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/43c2fcd2-d16a-0072-3c8a-a97b536faacb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3138,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'lithography', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3196,aic_3196.jpg,Man Kneeling Before Veiled Woman with Mosque in Background,Johann August Rossmassler,1772.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/3c0173e7-61d2-b10f-ba15-cb98b4a558e5/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3196,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['drawings (visual works)', 'prints and drawing']",[],"['drawings (visual works)', 'paper (fiber product)', 'graphite', 'prints and drawing']",['Prints and Drawings'],unknown
3214,aic_3214.jpg,Girl Disrobing,Yasuo Kuniyoshi,1928.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/412d57b1-feee-6275-4dcf-7d705f02c64d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3214,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3217,aic_3217.jpg,Laundry Woman,Jean Emile Laboureur,1922.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/91b67ab1-d589-9f3d-c2a5-4bc6ccd81beb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3217,Gift of Joseph R. Shapiro,Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3286,aic_3286.jpg,"Young Woman Applying Rouge (Portrait of Chiyofuku, a Maiko of Gion, Kyoto)",Hashiguchi Goyô,1920.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/6208ff1d-3fb6-2f55-18c6-5342cfb1d952/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3286,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia'],unknown
3300,aic_3300.jpg,Monumental Vase with Anthropomorphic Figures,Jacques François Joseph Saly,1630.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a2973012-f2a7-26fc-8241-96d67c9e4ff5/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3300,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3301,aic_3301.jpg,Man of the Twentieth Century,Pablo O'Higgins,1943.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f69da0c5-98ca-157b-154e-40100532e74f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3301,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3302,aic_3302.jpg,"Woman, Beggar and Dog",Pablo O'Higgins,1924.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1c0973e6-ee8f-dac9-021b-10942e083e94/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3302,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3304,aic_3304.jpg,"The Actor Nakamura Kichiemon I as Mitsuhide, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1925.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ae2d333f-a7ce-0f60-0980-a4fc40f7bcd7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3304,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia'],unknown
3306,aic_3306.jpg,"The Actor Sawada Shojiro as the Swordsman Hayashi Buhei, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1927.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/4ad2edc0-4f4c-5d73-a367-2ed35ebedaa4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3306,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia'],unknown
3310,aic_3310.jpg,"The Actor Onoe Matsusuke IV as Nozarashi Kohei, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1925.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/8aca16f5-df36-23d8-c2be-0c279eab9d6c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3310,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia'],unknown
3313,aic_3313.jpg,Sketch of Family Group with Three Seated Women and Young Man Standing,Johann Friedrich August Tischbein,1700.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ba672e92-9b23-fba2-ecdc-81d86828781b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3313,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3315,aic_3315.jpg,"Fox Hunt, Lady and Gentleman Riders",W. H. Temple,1865.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d6b6583d-4c8b-13ab-76e1-7e2b9bc7e23a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3315,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'wove paper', 'ink', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3318,aic_3318.jpg,Roman Peasant Woman and Sleeping Children,Giovanni Tognolli,1825.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/c002892d-4b0a-b3de-67d9-05c9d827796d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3318,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'wove paper', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3324,aic_3324.jpg,Woman in Summer Clothing (Portrait of Nakatani Tsuru),Hashiguchi Goyô,1920.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/0dc03413-a773-2015-de6f-c7a66af4d997/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3324,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia'],unknown
3341,aic_3341.jpg,"Half-Length Portrait of Woman in Profile, Facing Right",Peltro William Tomkins,1780.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/eb1eed91-bae1-2de9-f1fe-04533f27ff13/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3341,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'graphite', 'laid paper', 'black crayons', 'crayons', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3346,aic_3346.jpg,Woman at the Gate,Camille Pissarro,1889.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/2b9d22d2-1a23-6937-a982-c48c989964f3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3346,Gift of Joseph R. Shapiro,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3350,aic_3350.jpg,Portrait Head of Girl,J. Aspinall,1790.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/201a3262-dd8d-ef6f-0b5d-6527d0692724/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3350,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'graphite', 'black crayons', 'crayons', 'drawings (visual works)', 'prints and drawing', 'wove paper']",['Prints and Drawings'],unknown
3360,aic_3360.jpg,A Man of Feeling,Thomas Rowlandson,1811.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/dba47170-d01e-2252-d8be-92fb129caf47/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3360,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3374,aic_3374.jpg,"The Parisian “- Tell me, good man, what are you doing with all these cows once they have become old and don't give milk any more? The Cowherd “- Silly question... we make oxen out of them!,” plate 13 from Ces Bons Parisiens",Honoré-Victorin Daumier,1857.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/47b0bf5d-f428-7bb9-bd26-4240913541fb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3374,Gift of Charles H. Worcester,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3382,aic_3382.jpg,"New Entertainment at the Parisian Evening Parties. The spirit of Mr. Hume shaving the beard of Monsieur de St. Potard and undoing the hair of Madame Coffignon, plate 8 from Ces Bons Parisiens",Honoré-Victorin Daumier,1857.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/26f843e1-185d-7e8a-f7f5-8057258a5a79/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3382,Gift of Charles H. Worcester,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3392,aic_3392.jpg,"The Gown Falls, Man Remains, and the Legs are Shaking. (J.B. Rousseau), plate 10 from Coquetterie",Honoré-Victorin Daumier,1840.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/b566989e-75d4-3cff-0547-f07f306a98f8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3392,Gift of Charles H. Worcester,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3399,aic_3399.jpg,Opening of Parliment under Edward VII,Douglas MacPherson,1904.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ee120500-befa-294d-afff-7b4219136369/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3399,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'manuscript', 'drawings (visual works)', 'prints and drawing']",['medieval'],"['pen and ink drawings', 'medieval', 'paper (fiber product)', 'ink', 'gouache', 'water-base paint', 'paint', 'graphite', 'manuscript', 'wove paper', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3433,aic_3433.jpg,Woman at Her Bath,Suzanne Valadon,1908.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/4619d253-e878-c88d-dffe-3b32c0f83516/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3433,Gift of Joseph R. Shapiro,Prints and Drawings,"['drypoint', 'print', 'prints and drawing']",[],"['drypoint', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Women artists']",unknown
3452,aic_3452.jpg,Bust of a Woman,Max Weber,1925.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/5e4c5986-dc3e-2b5e-1a66-14245983878c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3452,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
