filename,museum,title,artist,year,price_text,license,auction_price_usd,permalink,id,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories
aic_5725.jpg,aic,Reve,Ed Van Der Elsken,1950.0,,unknown,,,5725.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/62dcbc4a-2b7e-48ac-33e8-2c237a90cc63/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5725,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'portraits: female subject', 'photography', 'photographic process', 'photography', 'portraits', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5731.jpg,aic,Girl Surrounded by Students in Saint-Germain-Des-Pres,Ed Van Der Elsken,1950.0,,unknown,,,5731.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/79a48de3-9053-3a0f-62bd-4a0a8994b71a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5731,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'street scenes', 'photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5733.jpg,aic,Couple and cat,Ed Van Der Elsken,1950.0,,unknown,,,5733.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/2752cf68-a0e2-a7b9-a62d-dbec4265b2c9/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5733,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'animals', 'portraits: male subject', 'photography', 'portraits: female subject', 'insects', 'photographic process', 'photography', 'portraits', 'cats', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5736.jpg,aic,Family and Filmstrips,Ed Van Der Elsken,1950.0,,unknown,,,5736.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/2a676395-6be1-ba49-4f07-78a6d5cfea55/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5736,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'portraits: female subject', 'photography', 'portraits: child subject', 'street scenes', 'photographic process', 'photography', 'portraits', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5738.jpg,aic,Psychology Student,Ed Van Der Elsken,1950.0,,unknown,,,5738.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/bf7afa8f-a32d-432a-d98b-bf797af7e39e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5738,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'portraits: female subject', 'photography', 'street scenes', 'photographic process', 'photography', 'portraits', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5742.jpg,aic,Narcissism,Ed Van Der Elsken,1950.0,,unknown,,,5742.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/668dc45e-f693-36df-62ff-e2a9dd350a05/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5742,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'portraits: female subject', 'photography', 'photographic process', 'photography', 'portraits', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5744.jpg,aic,Stater (Coin) Depicting a Horseman,Ancient Greek,-380.0,,unknown,,,5744.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/e20132ba-6b3f-6eab-8c7c-93bda4faa783/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5744,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'struck', 'ancient art']","['Classical', 'greek']","['coin', 'silver', 'Classical', 'struck', 'nonferrous metal', 'metal', 'inorganic material', 'ancient art', 'greek']",['Arts of the Ancient Mediterranean and Byzantium']
aic_5760.jpg,aic,View of Lower Manhattan from the Brooklyn Bridge,Esther Bubley,1946.0,,unknown,,,5760.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/e1e38357-e75c-6b8d-6446-65a2873d8ec3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5760,Gift of the Standard Oil Company,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5773.jpg,aic,Tetradrachm (Coin) Portraying King Mithridates VI,Ancient Greek,-90.0,,unknown,,,5773.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/b506dcd9-0c05-5749-0411-22ad4e405baa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5773,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['republic period', 'ancient']","['coin', 'silver', 'striking (metalworking)', 'portraits', 'republic period', 'nonferrous metal', 'metal', 'inorganic material', 'ancient art', 'writing', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium']
aic_5779.jpg,aic,Octadrachm (Coin) Portraying Queen Arsinoe II,Ancient Greek,-270.0,,unknown,,,5779.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/a4098863-b0bf-b54d-99dc-6ce76f1d57d2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5779,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)', 'ancient']","['coin', 'gold', 'striking (metalworking)', 'ptolemaic', 'portraits', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium']
aic_5782.jpg,aic,Octadrachm (Coin) Portraying King Ptolemy III Euergetes,Ancient Greek,-221.0,,unknown,,,5782.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/7b374c7f-a283-6c18-8c2c-a28530a79e51/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5782,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)', 'ancient']","['coin', 'gold', 'striking (metalworking)', 'ptolemaic', 'portraits', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium']
aic_5789.jpg,aic,The Pink Boy,Samuel Arlent Edwards,1901.0,,unknown,,,5789.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/541b1c04-29fc-9790-fe44-9a0184343a49/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5789,Gift of Walter S. Brewster,Prints and Drawings,"['aquatint', 'print', 'prints and drawing']",[],"['aquatint', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_5795.jpg,aic,Fragment,,301.0,,unknown,,,5795.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/ff232c38-3894-61c8-db7b-f571a999faf8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5795,Gift of Mrs. Thomas Russell,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'wool (textile)', 'textile', 'weaving']",['Textiles']
aic_5799.jpg,aic,Fragment,,301.0,,unknown,,,5799.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/fcb6b606-3f10-c73f-4490-d6e6f5f58f5d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5799,Gift of Mrs. Thomas Russell,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'textile', 'weaving']",['Textiles']
aic_5802.jpg,aic,Fragment,,301.0,,unknown,,,5802.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/e3b80abe-6640-0749-11cb-7d7e6ec0c1d3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5802,Gift of Mrs. Thomas Russell,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'textile', 'weaving']",['Textiles']
aic_5803.jpg,aic,"Boys in the Albergo dei Poveri Reformatory, a Vast Building Erected by King Charles of Sardinia at the End of the Nineteenth Century, Naples, Italy",David Seymour,1948.0,,unknown,,,5803.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/c151ecac-02f0-39cc-ac80-816a67190f77/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5803,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5806.jpg,aic,Three Boys Walking Down Road,David Seymour,1956.0,,unknown,,,5806.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/37c54c35-2c13-111c-69f7-ee9559342f24/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5806,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5810.jpg,aic,"Blind boy who lost his arms during the war has learned to read with his lips, Rome",David Seymour,1943.0,,unknown,,,5810.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/2e6e4481-21ed-d483-399b-3f0b14160691/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5810,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5815.jpg,aic,Little Girl Holding Cup,David Seymour,1931.0,,unknown,,,5815.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/7d3ac793-2d7a-8714-c47d-44ae0ea44bd3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5815,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media']
aic_5941.jpg,aic,Standing Male Figure (Mankishi),Songye,1875.0,,unknown,,,5941.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/d6de3f26-483d-c8d5-7ccb-3bc5569a1515/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5941,Gift of Mr. and Mrs. Raymond Wielgus,Arts of Africa,"['wood', 'arts of Africa', 'sculpture', 'african art']","['songye', 'Arts of Africa', 'Central Africa', 'african Art']","['wood', 'wood (plant material)', 'songye', 'arts of Africa', 'Arts of Africa', 'plant material', 'iron (metal)', 'metal', 'inorganic material', 'copper alloy', 'nonferrous metal', 'sculpture', 'Central Africa', 'african Art', 'african art']",['Arts of Africa']
aic_5943.jpg,aic,Vessel in the Form of a Seated Figure Holding a Duck,Moche,-100.0,,unknown,,,5943.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/05be4426-d204-e54b-41dd-bd57fbcb576d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5943,Gift of Mr. and Mrs. Raymond Wielgus,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'terracotta', 'moche', 'arts of the americas', 'inorganic material', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Latin American', 'Arts of the Americas']"
aic_5951.jpg,aic,Vessel in the Form of a Human or Animal Skull,Moche,-100.0,,unknown,,,5951.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/41c7d32b-6d3b-b502-400d-669a065c1ec7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5951,Gift of Mr. and Mrs. Raymond Wielgus,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica iii', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'mochica iii', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Latin American', 'Arts of the Americas']"
aic_6009.jpg,aic,The Beggar Boy (The Young Pilgrim),Giovanni Battista Piazzetta,1738.0,,unknown,,,6009.0,2.0,1.0,0.0,0.88,"https://www.artic.edu/iiif/2/2ae161a1-d263-f3b4-b41f-3d1901ddefcc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6009,Charles H. and Mary F. S. Worcester Collection,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'painting', 'european painting']",['Painting and Sculpture of Europe']
aic_6024.jpg,aic,No. 2 Mansbridge,John Mansbridge,1930.0,,unknown,,,6024.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/35ffd4ef-8871-65c8-f8ed-95a7925d75a3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6024,Gift of Underground Electric Railways Company of London Limited,Prints and Drawings,"['poster', 'print', 'prints and drawing', 'lithograph']",[],"['poster', 'paper (fiber product)', 'print', 'prints and drawing', 'lithograph']",['Prints and Drawings']
aic_6079.jpg,aic,"Minotaur Caressing Sleeping Woman, from the Suite Vollard",Pablo Picasso,1933.0,,unknown,,,6079.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/24b2375e-1fb3-bfb1-25c3-6709f148043d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6079,Gift of the Print and Drawing Club,Prints and Drawings,"['drypoint', 'print', 'prints and drawing', 'paper']",['Cubism'],"['paper (fiber product)', 'Cubism', 'drypoint', 'print', 'prints and drawing', 'paper', 'ink', 'laid paper']",['Prints and Drawings']
aic_6083.jpg,aic,Self-Portrait,Caspar David Friedrich,1794.0,,unknown,,,6083.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/325f3bd4-b53d-ddd3-e3c4-80ffaf38aba2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6083,Hamill Fund,Prints and Drawings,"['woodcut', 'print', 'prints and drawing']",[],"['woodcut', 'woodcut (process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6087.jpg,aic,Young Man Lying on a Grave,Caspar David Friedrich,1803.0,,unknown,,,6087.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/0817d485-f600-6ef8-5bcb-a26ef7ecdadb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6087,Hamill Fund,Prints and Drawings,"['woodcut', 'print', 'prints and drawing']",[],"['woodcut', 'woodcut (process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6140.jpg,aic,Portrait of Jacqueline,Pablo Picasso,1956.0,,unknown,,,6140.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/bff54415-fd10-b8e0-8e16-a1a31dbff8c8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6140,Gift of the Print and Drawing Club,Prints and Drawings,"['lithograph', 'print', 'prints and drawing', 'paper']",['Cubism'],"['lithograph', 'paper (fiber product)', 'Cubism', 'print', 'prints and drawing', 'paper', 'ink', 'laid paper']",['Prints and Drawings']
aic_6143.jpg,aic,"Head of a Woman, Three-Quarter-Face",Pablo Picasso,1953.0,,unknown,,,6143.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/1ad1129f-7a8a-4e8b-9300-d361267275e8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6143,Print and Drawing Club Fund,Prints and Drawings,"['lithograph', 'print', 'prints and drawing', 'paper']",['Cubism'],"['lithograph', 'paper (fiber product)', 'Cubism', 'print', 'prints and drawing', 'paper', 'ink', 'wove paper']",['Prints and Drawings']
aic_6147.jpg,aic,Young Woman and her Dog,Henri Matisse,1929.0,,unknown,,,6147.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/c5a47c9c-b173-2370-8a2c-26f0cf3f9469/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6147,John H. Wrenn Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6150.jpg,aic,Three-Quarter View of a Woman's Torso,Henri Matisse,1929.0,,unknown,,,6150.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/415da999-b3c3-05f9-0686-98a6712c42fd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6150,John H. Wrenn Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6154.jpg,aic,"Seated Nude Woman, Three-Quarter View",Henri Matisse,1931.0,,unknown,,,6154.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/abc7b066-fa2a-c93f-5531-f867a376a6da/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6154,John H. Wrenn Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6176.jpg,aic,"Frontispiece, from Varie Figure Gobbi",Jacques Callot,1616.0,,unknown,,,6176.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/da3295dd-b31c-e77d-8109-e858cba2f63e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6176,Stanley Field Fund,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6248.jpg,aic,Stirrup Vessel with Fineline Painting Depicting a Figures in Reed Boat,Moche,-100.0,,unknown,,,6248.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/da8bd30a-1189-c8e0-6062-e499938fcfb3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6248,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Arts of the Americas', 'Latin American']"
aic_6267.jpg,aic,Stirrup Spout Vessel with Fineline Image of a Warrior Bird,Moche,-100.0,,unknown,,,6267.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/8d1762f5-7b60-c9df-f647-a4701bac1efb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6267,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'americas', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'modeling (forming)', 'anthropomorphic figure', 'pigment', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'ceramics', 'vessel', 'art of the americas', 'animals', 'birds', 'americas', 'andes', 'warfare', 'painting (image making)', 'Arts of the Americas', 'andean', 'weapons']","['Arts of the Americas', 'Latin American']"
aic_6269.jpg,aic,Square Handle Spout Vessel with Image of a Man Attacked by a Bird,Moche,-100.0,,unknown,,,6269.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/889d534d-a790-44b9-e82c-5ba5f6e89587/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6269,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']"
aic_6304.jpg,aic,Vessel in the Form of the Head of a Llama,Moche,-100.0,,unknown,,,6304.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/563e54f8-fa28-d4ab-fade-02650aa9c178/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6304,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'americas', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'animals', 'moche', 'modeling (forming)', 'arts of the americas', 'inorganic material', 'ceramics', 'vessel', 'art of the americas', 'americas', 'andes', 'painting (image making)', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']"
aic_6345.jpg,aic,Handle Spout Vessel in the Form of Seated Man with Tatooed or Painted Face,Moche,-100.0,,unknown,,,6345.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/16226d10-e65c-366b-4634-5c62fe29f501/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6345,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']"
aic_6352.jpg,aic,Handle Spout Vessel in the Form of Blind Man Holding a Cup,Moche,-100.0,,unknown,,,6352.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/748e628a-aeac-f5ff-b217-9b9fd5d67568/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6352,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']"
aic_6355.jpg,aic,Handle Spout Vessel in the Form of a Figure Holding Corn Popper and Rolled Mat,Moche,-100.0,,unknown,,,6355.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/65b17961-3d89-ff81-a59b-657235527850/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6355,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Arts of the Americas', 'Latin American']"
aic_6360.jpg,aic,Stirrup Spout Vessel Depicting Man Holding Decorated Textile,Moche,-100.0,,unknown,,,6360.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/ec24cb45-7bea-da29-d33c-274f5ee7abfe/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6360,Gift of Nathan Cummings,Arts of the Americas,"['ceramics', 'arts of the americas', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['ceramics', 'moche', 'ceramic', 'arts of the americas', 'south american', 'andes', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']"
aic_6363.jpg,aic,Handle Spout Vessel in the Form of a Seated Man,Moche,-100.0,,unknown,,,6363.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/be759871-0dd7-c37a-eb96-d199c626eef7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6363,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']"
aic_6367.jpg,aic,"Portrait Vessel in Form of Seated Man, Possibly a Hunchback",Moche,-100.0,,unknown,,,6367.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/639e84ce-095f-671e-41e4-f88465d04004/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6367,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean', 'people', 'portraits']","['Latin American', 'Arts of the Americas']"
aic_6368.jpg,aic,Bust of a Man,Staffordshire Potteries,1810.0,,unknown,,,6368.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/830fe053-7b94-9455-19f5-708ac5e24c3a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6368,Lucy Maud Buckingham Collection,Applied Arts of Europe,"['bust/head', 'sculpture', 'porcelain', 'european decorative arts', 'ceramics']",[],"['bust/head', 'earthenware', 'sculpture', 'porcelain', 'european decorative arts', 'ceramics']",['Applied Arts of Europe']
